ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
801230	10	W	8	71	48788	.58	47.345	34.081983	-117.700152	.839	ML	4	MONTE VISTA	1			
801231	10	W	8	71	48788	.578	47.343	34.081979	-117.700186		OR	2	MONTE VISTA	1			
801232	10	E	8	71	48788	.77	47.535	34.082366	-117.696893	1.031	ML	4	MONTE VISTA	2			
801233	10	E	8	71	48788	.801	47.566	34.082515	-117.696383		OR	2	MONTE VISTA	2			
801234	10	W	8	71	48788	1.168	47.933	34.085065	-117.690768	.666	ML	4	CENTRAL	3			
801236	10	W	8	71	48788	1.148	47.913	34.084928	-117.691072		OR	2	CENTRAL	3			
801237	10	E	8	71	48788	1.361	48.126	34.086174	-117.687669	.569	ML	4	CENTRAL	4			
801238	10	E	8	71	48788	1.361	48.126	34.086174	-117.687669		OR	2	CENTRAL	4			
801239	10	E	8	71	81344	1.908	48.673	34.087191	-117.67832	.573	ML	4	.14 E/O BENSON	5			
801241	10	W	8	71	81344	2.236	49.001	34.087444	-117.672658	.513	ML	4	MOUNTAIN	6			
801242	10	W	8	71	81344	2.236	49.001	34.087444	-117.672658		OR	2	MOUNTAIN	6			
801243	10	E	8	71	81344	2.508	49.273	34.087205	-117.667846	.512	ML	4	MOUNTAIN	7			
801244	10	E	8	71	81344	2.508	49.273	34.087205	-117.667846		OR	2	MOUNTAIN	7			
801245	10	E	8	71	81344	2.932	49.697	34.087226	-117.660445	.549	ML	4	.01 E/O SAN ANTONIO	8			
801248	10	W	8	71	81344	3.544	50.309	34.087474	-117.649739	.611	ML	4	EUCLID LOOP	10			
801249	10	W	8	71	81344	3.545	50.31	34.087474	-117.649722		OR	1	EUCLID LOOP	10			
801250	10	E	8	71	81344	3.605	50.37	34.087268	-117.648702	.613	ML	4	EUCLID	11			
801252	10	E	8	71	81344	3.596	50.361	34.087267	-117.648858		OR	1	EUCLID	11			
801255	10	E	8	71	81344	4.636	51.401	34.082592	-117.632187	.588	ML	4	.25 W/O GROVE	13			
801259	10	W	8	71	53896	5.164	51.929	34.078419	-117.624451	.943	ML	4	4TH ST	15			
801260	10	W	8	71	53896	5.164	51.929	34.078419	-117.624451		OR	2	4TH ST	15			
801261	10	E	8	71	53896	5.335	52.1	34.076808	-117.622187	.81	ML	4	4TH ST	16			
801262	10	E	8	71	53896	5.335	52.1	34.076808	-117.622187		OR	2	4TH ST	16			
801265	10	W	8	71	53896	6.045	52.81	34.071138	-117.611829	.484	ML	4	VINEYARD	18			
801266	10	W	8	71	53896	6.045	52.81	34.071138	-117.611829		OR	1	VINEYARD	18			
801267	10	W	8	71	53896	6.133	52.898	34.070465	-117.610528	.385	ML	4	VINEYARD LOOP	19			
801268	10	W	8	71	53896	6.126	52.891	34.070519	-117.610631		OR	1	VINEYARD LOOP	19			
801269	10	E	8	71	53896	6.257	53.022	34.069468	-117.608734	.822	ML	4	VINEYARD	20			
801270	10	E	8	71	53896	6.299	53.064	34.069226	-117.60806		OR	2	VINEYARD	20			
801271	10	W	8	71	53896	6.8	53.565	34.068056	-117.599428		OR	2	ARCHIBALD	21			
801273	10	E	8	71	53896	6.98	53.745	34.067505	-117.596444		OR	1	HOLT BLVD	22			
801275	10	E	8	71	53896	7.311	54.076	34.067475	-117.590669		OR	3	ARCHIBALD	23			
801277	10	W	8	71	53896	7.788	54.553	34.067702	-117.582357	.204	ML	4	.5 E/O ARCHIBALD	24			
801279	10	W	8	71	53896	8.038	54.803	34.067681	-117.578004	.251	ML	4	HAVEN	25			
801281	10	W	8	71	53896	8.038	54.803	34.067681	-117.578004		OR	2	HAVEN	25			
801282	10	W	8	71	53896	8.29	55.055	34.06767	-117.573615	.671	ML	4	HAVEN LOOP	26			
801283	10	W	8	71	53896	8.228	54.993	34.067676	-117.574695		OR	2	HAVEN LOOP	26			
801284	10	E	8	71	53896	8.288	55.053	34.067448	-117.573649	.217	ML	4	HAVEN	27			
801285	10	E	8	71	53896	8.283	55.048	34.067449	-117.573736		OR	2	HAVEN	27			
801286	10	E	8	71	53896	8.108	54.873	34.06745	-117.576784	.25	ML	4	HAVEN LOOP	28			
801287	10	E	8	71	53896	8.108	54.873	34.06745	-117.576784		OR	2	HAVEN LOOP	28			
801288	10	E	8	71	53896	8.543	55.308	34.067404	-117.569207	.546	ML	4	2000' E/O HAVEN	29			
801290	15	N	8	65	16350	38.926	93.419	33.847078	-117.534347	2.753	ML	4	ONTARIO	30			
801292	15	N	8	65	16350	38.926	93.419	33.847078	-117.534347		OR	2	ONTARIO	30			
801301	15	N	8	65	16350	40.508	95.001	33.867871	-117.54329	.615	ML	3	MAGNOLIA	31			
801303	15	N	8	65	16350	40.508	95.001	33.867871	-117.54329		OR	1	MAGNOLIA	31			
801320	15	S	8	65	16350	42.734	97.217	33.896559	-117.55927	1	ML	4	YUMA	32			
801321	15	S	8	65	16350	42.734	97.217	33.896559	-117.55927		OR	2	HIDDEN VALLEY	32			
801323	15	N	8	65	16350	43.023	97.516	33.900788	-117.559985		OR	2	HIDDEN VALLEY	33			
801324	15	S	8	65	51560	43.458	97.941	33.907044	-117.559495	.633	ML	4	2ND	34			
801326	15	S	8	65	51560	43.477	97.96	33.907319	-117.559432		OR	1	2ND	34			
801327	15	N	8	65	51560	43.692	98.185	33.910359	-117.558301	1.076	ML	4	N/O 2nd St	35			
801329	15	N	8	65	51560	43.967	98.46	33.914275	-117.55745	.153	ML	3	0.3 N/O 2ND	36			
801331	15	N	8	65	51560	44.194	98.687	33.917527	-117.556895	.347	ML	3	.08 N/O 3RD ST	37			
801335	15	N	8	65	51560	44.694	99.187	33.924745	-117.556298	.553	ML	3	.02 N/O 4TH ST	38			
801337	60	W	8	71	13210	R1.169	31.766	34.030239	-117.710395	1.664	ML	4	RAMONA	39			
801339	60	W	8	71	13210	R1.182	31.779	34.030255	-117.710169		OR	1	RAMONA	39			
801340	60	E	8	71	13210	R1.485	32.082	34.030056	-117.704815	.731	ML	4	RAMONA	40			
801342	60	E	8	71	13210	R1.485	32.082	34.030056	-117.704815		OR	1	RAMONA	40			
801343	60	W	8	71	13210	R2.165	32.762	34.030386	-117.693001	1.127	ML	4	CENTRAL	41			
801345	60	W	8	71	13210	R2.174	32.771	34.030387	-117.692844		OR	1	CENTRAL	41			
801346	60	E	8	71	13210	R2.542	33.139	34.030152	-117.68643	1.152	ML	4	CENTRAL	42			
801348	60	E	8	71	13210	R2.542	33.139	34.030152	-117.68643		OR	1	CENTRAL	42			
801349	60	W	8	71	13210	R3.422	34.019	34.030502	-117.671087	1.111	ML	4	MOUNTAIN WB ON	43			
801351	60	W	8	71	13210	R3.448	34.045	34.030504	-117.670634		OR	1	MOUNTAIN WB ON	43			
801352	60	E	8	71	13210	R3.789	34.386	34.030268	-117.664687	.724	ML	4	MOUNTAIN	44			
801354	60	E	8	71	13210	R3.789	34.386	34.030268	-117.664687		OR	1	MOUNTAIN	44			
801355	60	W	8	71	13210	R4.387	34.984	34.03055	-117.654217	1.145	ML	4	EUCLID	45			
801357	60	W	8	71	53896	R4.398	34.995	34.03055	-117.654025		OR	1	EUCLID	45			
801358	60	E	8	71	53896	R4.779	35.376	34.03033	-117.647377	.65	ML	4	EUCLID	46			
801360	60	E	8	71	53896	R4.779	35.376	34.03033	-117.647377		OR	1	EUCLID	46			
801361	60	W	8	71	53896	R5.713	36.31	34.030623	-117.631124	1.159	ML	4	GROVE	47			
801363	60	W	8	71	53896	R5.699	36.296	34.030622	-117.631368		OR	2	GROVE	47			
801364	60	E	8	71	53896	R6.039	36.636	34.030392	-117.625446	.882	ML	4	GROVE	48			
801366	60	E	8	71	53896	R6.039	36.636	34.030392	-117.625446		OR	2	GROVE	48			
801367	60	W	8	71	53896	R6.704	37.301	34.03068	-117.61388	1.01	ML	4	VINEYARD	49			
801369	60	W	8	71	53896	R6.694	37.291	34.030679	-117.614054		OR	1	VINEYARD	49			
801370	60	E	8	71	53896	R7.054	37.651	34.03045	-117.607779	1.001	ML	4	VINEYARD	50			
801372	60	E	8	71	53896	R7.054	37.651	34.03045	-117.607779		OR	1	VINEYARD	50			
801373	60	W	8	71	53896	R7.733	38.33	34.0307	-117.595966	1	ML	4	ARCHIBALD	51			
801375	60	W	8	71	53896	R7.707	38.304	34.0307	-117.596418		OR	2	ARCHIBALD	51			
801376	60	E	8	71	53896	R8.043	38.64	34.030487	-117.590566	.638	ML	4	ARCHIBALD	52			
801378	60	E	8	71	53896	R8.061	38.658	34.030485	-117.590253		OR	2	ARCHIBALD	52			
801379	60	W	8	71	53896	R8.704	39.301	34.029996	-117.57913	1.005	ML	4	HAVEN	53			
801381	60	W	8	71	53896	R8.712	39.309	34.029962	-117.578997		OR	2	HAVEN	53			
801383	60	E	8	71	53896	R9.046	39.643	34.028196	-117.57346	.63	ML	4	HAVEN	54			
801385	60	E	8	71	53896	R9.057	39.654	34.028146	-117.573279		OR	1	HAVEN	54			
801387	60	W	8	71	53896	R9.744	40.341	34.025205	-117.561924	.779	ML	4	MILLIKEN	55			
801389	60	W	8	71	53896	R9.754	40.351	34.025157	-117.56176		OR	1	MILLIKEN	55			
801390	60	E	8	65		R9.754	50.034	34.004792	-117.397004	.73	ML	4	MILLIKEN	56			
801392	60	E	8	65		R9.754	50.034	34.004792	-117.397004		OR	1	MILLIKEN	56			
801393	60	W	8	65	62000	13.392	53.513	33.942498	-117.277554		OR	1	DAY	57			
801394	60	E	8	65	62000	13.447	53.568	33.942128	-117.276661	1.35	ML	2	DAY	58			
801396	60	E	8	65	62000	13.447	53.568	33.942128	-117.276661		OR	2	DAY	58			
801397	60	W	8	65	62000	14.168	54.289	33.940876	-117.264242	.51	ML	2	PIGEON PASS	59			
801399	60	W	8	65	62000	14.168	54.289	33.940876	-117.264242		OR	2	PIGEON PASS	59			
801400	60	W	8	65	49270	14.412	54.533	33.940948	-117.259999	.499	ML	2	PIGEON PASS  LOOP	60			
